company_id,company_code,plant_code,storage_location,material_code,material_desc,material_uom,batch,quantity,material_type,material_group,material_group_desc,variety_type,variety,crop_type,crop_group,stl,odv,got,elisa,status,material_code_id
8191,1100,1001,CSE2,NCS-145-BT2-RIB,COTTON BULK SEED NCS-145-BT2-RIB,KG,ATN045603,39,ZBLK,501,Cotton,BT2,NCS-145-BT2,FIBER CROPS,COTTON,,,,,1,501
8192,1100,1001,CSE2,NCS-145-I,COTTON BULK SEED NCS-145-I,KG,55135805,96,ZBLK,501,Cotton,NON BT,NCS-145,FIBER CROPS,COTTON,A,,,,1,501
8193,1100,1001,CSE2,NCS-145-I,COTTON BULK SEED NCS-145-I,KG,1508048,153,ZBLK,501,Cotton,NON BT,NCS-145,FIBER CROPS,COTTON,,,,,1,501
8194,1100,1001,CSE2,NCS-145-I,COTTON BULK SEED NCS-145-I,KG,5525050,186,ZBLK,501,Cotton,NON BT,NCS-145,FIBER CROPS,COTTON,,,,,1,501
8195,1100,1001,CSE2,NCS-145-I,COTTON BULK SEED NCS-145-I,KG,5525321,178,ZBLK,501,Cotton,NON BT,NCS-145,FIBER CROPS,COTTON,,,,,1,501
8196,1100,1001,CSE2,NCS-145-I,COTTON BULK SEED NCS-145-I,KG,5631599,191,ZBLK,501,Cotton,NON BT,NCS-145,FIBER CROPS,COTTON,,,,,1,501
8197,1100,1001,CSE2,NCS-145-I,COTTON BULK SEED NCS-145-I,KG,AGN401426,23,ZBLK,501,Cotton,NON BT,NCS-145,FIBER CROPS,COTTON,A,,,,1,501
8198,1100,1001,CSE2,NCS-145-NT,COTTON BULK SEED NCS-145-NT,KG,54059451,6,ZBLK,501,Cotton,NON BT,NCS-145 NT,FIBER CROPS,COTTON,,,,,1,501
8199,1100,1001,CSE2,NCS-145-NT,COTTON BULK SEED NCS-145-NT,KG,54059452,29,ZBLK,501,Cotton,NON BT,NCS-145 NT,FIBER CROPS,COTTON,A,,,,1,501
8200,1100,1001,CSE2,NCS-145-NT,COTTON BULK SEED NCS-145-NT,KG,55135803,11.5,ZBLK,501,Cotton,NON BT,NCS-145 NT,FIBER CROPS,COTTON,A,,,,1,501
8201,1100,1001,CSE2,NCS-145-NT,COTTON BULK SEED NCS-145-NT,KG,55135882,5,ZBLK,501,Cotton,NON BT,NCS-145 NT,FIBER CROPS,COTTON,A,,,,1,501
8202,1100,1001,CSE2,NCS-145-NT,COTTON BULK SEED NCS-145-NT,KG,56139933,31,ZBLK,501,Cotton,NON BT,NCS-145 NT,FIBER CROPS,COTTON,A,,,,1,501
8203,1100,1001,CSE2,NCS-145-NT,COTTON BULK SEED NCS-145-NT,KG,57014803,214,ZBLK,501,Cotton,NON BT,NCS-145 NT,FIBER CROPS,COTTON,,,,,1,501
8204,1100,1001,CSE2,NCS-145-NT,COTTON BULK SEED NCS-145-NT,KG,57014804,195,ZBLK,501,Cotton,NON BT,NCS-145 NT,FIBER CROPS,COTTON,A,,,,1,501
8205,1100,1001,CSE2,NCS-145-NT,COTTON BULK SEED NCS-145-NT,KG,57014805,490,ZBLK,501,Cotton,NON BT,NCS-145 NT,FIBER CROPS,COTTON,A,,,,1,501
8206,1100,1001,CSE2,NCS-145-NT,COTTON BULK SEED NCS-145-NT,KG,57014806,363,ZBLK,501,Cotton,NON BT,NCS-145 NT,FIBER CROPS,COTTON,A,,,,1,501
8207,1100,1001,CSE2,NCS-145-NT,COTTON BULK SEED NCS-145-NT,KG,57014807,96,ZBLK,501,Cotton,NON BT,NCS-145 NT,FIBER CROPS,COTTON,,,,,1,501
8208,1100,1001,CSE2,NCS-145-NT,COTTON BULK SEED NCS-145-NT,KG,57014808,172,ZBLK,501,Cotton,NON BT,NCS-145 NT,FIBER CROPS,COTTON,A,,,,1,501
8209,1100,1001,CSE2,NCS-145-NT,COTTON BULK SEED NCS-145-NT,KG,57014810,369,ZBLK,501,Cotton,NON BT,NCS-145 NT,FIBER CROPS,COTTON,,,,,1,501
8210,1100,1001,CSE2,NCS-145-NT,COTTON BULK SEED NCS-145-NT,KG,57014812,32,ZBLK,501,Cotton,NON BT,NCS-145 NT,FIBER CROPS,COTTON,A,,,,1,501
8211,1100,1001,CSE2,NCS-145-NT,COTTON BULK SEED NCS-145-NT,KG,155139935,1,ZBLK,501,Cotton,NON BT,NCS-145 NT,FIBER CROPS,COTTON,A,,,,1,501
8212,1100,1001,CSE2,NCS-145-NT,COTTON BULK SEED NCS-145-NT,KG,5529928,35,ZBLK,501,Cotton,NON BT,NCS-145 NT,FIBER CROPS,COTTON,A,,,,1,501
8213,1100,1001,CSE2,NCS-1789-BT2,COTTON BULK SEED NCS-1789-BT2,KG,58000003,233,ZBLK,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,A,,,,1,501
8214,1100,1001,CSE2,NCS-1789-BT2,COTTON BULK SEED NCS-1789-BT2,KG,158037929,243,ZBLK,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,A,,,,1,501
8215,1100,1001,CSE2,NCS-1789-BT2,COTTON BULK SEED NCS-1789-BT2,KG,158037953,27,ZBLK,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,A,,,,1,501
8216,1100,1001,CSE2,NCS-1789-BT2,COTTON BULK SEED NCS-1789-BT2,KG,158037957,215,ZBLK,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,A,,,,1,501
8217,1100,1001,CSE2,NCS-1789-BT2,COTTON BULK SEED NCS-1789-BT2,KG,158037980,198,ZBLK,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,A,,,,1,501
8218,1100,1001,CSE3,NCS-1789-BT2-RIB,COTTON BULK SEED NCS-1789-BT2-RIB,KG,158037917,144,ZBLK,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,,,,,1,501
8219,1100,1001,CSE3,NCS-1789-BT2-RIB,COTTON BULK SEED NCS-1789-BT2-RIB,KG,GTN010561,91,ZBLK,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,A,,,,1,501
8220,1100,1001,CSE3,NCS-1789-BT2-RIB,COTTON BULK SEED NCS-1789-BT2-RIB,KG,GTN010563,390,ZBLK,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,,,,,1,501
8221,1100,1001,CSE3,NCS-1789-BT2-RIB,COTTON BULK SEED NCS-1789-BT2-RIB,KG,GTN010564,317,ZBLK,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,,,,,1,501
8222,1100,1001,CSE3,NCS-1789-BT2-RIB,COTTON BULK SEED NCS-1789-BT2-RIB,KG,GTN010565,499,ZBLK,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,,,,,1,501
8223,1100,1001,CSE3,NCS-1789-BT2-RIB,COTTON BULK SEED NCS-1789-BT2-RIB,KG,GTN010566,269,ZBLK,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,,,,,1,501
8224,1100,1001,2,NCS-1789-BT2IP475G,NCS-1789-BT2-I-P475G-SHRIMANTH-SOWINGPUR,G,19005231,251750,FERT,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,A,,,,1,501
8225,1100,1001,2,NCS-1789-BT2IP475G,NCS-1789-BT2-I-P475G-SHRIMANTH-SOWINGPUR,G,158011133,175275,FERT,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,A,,,,1,501
8226,1100,1001,2,NCS-1789-BT2IP475G,NCS-1789-BT2-I-P475G-SHRIMANTH-SOWINGPUR,G,158037221,275500,FERT,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,A,,,,1,501
8227,1100,1001,2,NCS-1789-BT2IP475G,NCS-1789-BT2-I-P475G-SHRIMANTH-SOWINGPUR,G,CTN005811,355300,FERT,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,A,,,,1,501
8228,1100,1001,2,NCS-1789-BT2IP475G,NCS-1789-BT2-I-P475G-SHRIMANTH-SOWINGPUR,G,CTN005815,290700,FERT,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,,,,,1,501
8229,1100,1001,2,NCS-1789-BT2IP475G,NCS-1789-BT2-I-P475G-SHRIMANTH-SOWINGPUR,G,CTN005820,316350,FERT,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,,,,,1,501
8230,1100,1001,2,NCS-1789-BT2IP475G,NCS-1789-BT2-I-P475G-SHRIMANTH-SOWINGPUR,G,CTN005831,261725,FERT,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,,,,,1,501
8231,1100,1001,2,NCS-1789-BT2IP475G,NCS-1789-BT2-I-P475G-SHRIMANTH-SOWINGPUR,G,GTN010562,22800,FERT,501,Cotton,BT2,NCS-1789,FIBER CROPS,COTTON,,,,,1,501
